2020-03-24,2020-05-29,Chillin,3.32,175,139,5.1428571428571,actions:link_click,18.97142857,9,5.1428571428571,0.36888889,1,3.32,9,0.36888889,1,3.32,,
2020-03-24,2020-05-29,"(IAG Media) Case Study: Retargeting",462.51,112360,62863,0.0080099679601282,conversions:schedule_website,4.11632253,782,0.69597721609114,0.59144501,60,7.7085,236,1.95978814,9,51.39,4,2747.48
2020-03-24,2020-05-29,"GrowYourAgency: Retargeting",1025.42,70021,13947,0.075691578240813,actions:offsite_conversion.fb_pixel_purchase,14.6444638,924,1.3196041187644,1.1097619,380,2.69847368,683,1.501347,48,21.36291667,53,39346.76
2020-03-24,2020-05-29,"CPA: VSL Retargeting",854.54,76562,13512,0.036571667406808,conversions:schedule_website,11.16141167,1291,1.6862150936496,0.66192099,272,3.14169118,1058,0.80769376,28,30.51928571,9,6928.91
2020-03-24,2020-05-29,"CPA: Cold Ads",317.04,27247,20448,0.014680515286087,conversions:schedule_website,11.63577642,312,1.1450801923148,1.01615385,31,10.22709677,154,2.0587013,4,79.26,,
2020-03-24,2020-05-29,"CPA Cold",1299.29,76857,49040,0.00390335298021,conversions:schedule_website,16.90529165,723,0.94070806823061,1.7970816,78,16.6575641,263,4.94026616,3,433.09666667,6,4501.41
2020-03-24,2020-05-29,"CPA New Retargeting Campaign",209.16,18242,4377,0.021927420239009,conversions:schedule_website,11.46584804,311,1.7048569235829,0.67254019,58,3.6062069,63,3.32,4,52.29,,
2020-03-24,2020-05-29,"Kon Tiki",284.88,31757,24112,0.22672166766382,actions:offsite_conversion.fb_pixel_complete_registration,8.97062065,528,1.662625562868,0.53954545,72,3.95666667,4,71.22,,,,
2020-03-24,2020-05-29,"Boreas got steroids",95.85,6642,6546,0.2710027100271,actions:offsite_conversion.fb_pixel_complete_registration,14.43089431,113,1.7012947907257,0.84823009,18,5.325,,,,,,
